Processing text...
Entities:
('1976:661', 'nmod', 'lagen')
('försäkrade', 'nsubj', 'förvärvsarbetat')
('försäkrade', 'nsubj', 'förälder')
('försäkrade', 'nsubj', 'ger')
('försäkrade', 'nsubj', 'gift')
('försäkrade', 'nsubj', 'gjort')
('försäkrade', 'nsubj', 'gravid')
('försäkrade', 'nsubj', 'går')
('försäkrade', 'nsubj', 'gått')
('försäkrade', 'nsubj', 'haft')
('försäkrade', 'nsubj', 'har')
('försäkrade', 'nsubj', 'liv')
('försäkrade', 'nsubj', 'lämna')
('försäkrade', 'nsubj', 'lämnat')
('försäkrade', 'nsubj', 'medger')
('försäkrade', 'nsubj', 'minska')
('försäkrade', 'nsubj', 'saknar')
('försäkrade', 'nsubj', 'sjuk')
('försäkrade', 'nsubj', 'skriftligen')
('försäkrade', 'nsubj', 'skyldig')
('försäkrade', 'nsubj', 'ta')
('försäkrade', 'nsubj', 'tagit')
('försäkrade', 'nsubj', 'tar')
('försäkrade', 'nsubj', 'tjänat')
('försäkrade', 'nsubj', 'uppfyller')
('försäkrade', 'nsubj', 'upphört')
('försäkrade', 'nsubj', 'uppnått')
('försäkrade', 'nsubj', 'utfört')
('försäkrade', 'nsubj', 'visa')
('försäkrade', 'nsubj', 'vistas')
('försäkrade', 'nsubj', 'vägrar')
('försäkrade', 'nsubj', '§')
('försäkrades', 'nmod', 'prövningen')
('försäkrad', 'nmod', '1')
('försäkrad', 'nmod', 'ansökan')
('försäkrad', 'nmod', 'arbetsförmågan')
('försäkrad', 'nmod', 'arbetslöshetskassa')
('försäkrad', 'nmod', 'begäran')
('försäkrad', 'nmod', 'bidrag')
('försäkrad', 'nmod', 'ersättning')
('försäkrad', 'nmod', 'föräldrapenning')
('försäkrad', 'nmod', 'garantipension')
('försäkrad', 'nmod', 'inkomsten')
('försäkrad', 'nmod', 'inkomstpensionstillägg')
('försäkrad', 'nmod', 'medgivande')
('försäkrad', 'nmod', 'rehabiliteringspenning')
('försäkrad', 'nmod', 'sjukpenning')
('försäkrad', 'nmod', '§')
('försäkrad', 'nsubj', '1')
('försäkrad', 'nsubj:pass', 'antas')
('försäkrad', 'nsubj:pass', 'avses')
('försäkrad', 'nsubj:pass', 'likställs')
('försäkrad', 'nsubj:pass', 'tillgodoräknas')
('försäkrad', 'nsubj:pass', 'vistas')
('försäkrad', 'nsubj', 'ansöker')
('försäkrad', 'nsubj', 'avlidit')
('försäkrad', 'nsubj', 'behålla')
('försäkrad', 'nsubj', 'behåller')
('försäkrad', 'nsubj', 'behöver')
('försäkrad', 'nsubj', 'blivit')
('försäkrad', 'nsubj', 'den')
('försäkrad', 'nsubj', 'får')
('försäkrad', 'nsubj', 'fått')
('försäkrad', 'nsubj', 'försvunnit')
('försäkrad', 'nsubj', 'haft')
('försäkrad', 'nsubj', 'har')
('försäkrad', 'nsubj', 'skyldig')
('försäkrad', 'nsubj', 'smittbärare')
('försäkrad', 'nsubj', 'ta')
('försäkrad', 'nsubj', 'tjänat')
('försäkrad', 'nsubj', 'vistas')
('försäkrad', 'nsubj', 'återkallat')
('försäkrad', 'nsubj', 'överlåta')
('försäkran', 'nmod', 'uppgifterna')
('försäkran', 'nsubj', 'innehålla')
('försäkringar', 'nmod', 'trygghet')
('försäkringen', 'nmod', 'förvaltning')
('försäkringen', 'nmod', 'förvaltningen')
('försäkringen', 'nmod', 'undantagande')
('försäkringen', 'nsubj', 'består')
('försäkringen', 'nsubj', 'fortsätter')
('försäkringen', 'nsubj', 'gälla')
('försäkringen', 'nsubj', 'gäller')
('försäkringen', 'nsubj', 'upphör')
('försäkringen', 'nsubj', 'upphöra')
('försäkring', 'nmod', 'föreskrifter')
('försäkring', 'nmod', 'lagen')
('försäkring', 'nmod', 'livränta')
('försäkring', 'nmod', '§')
('försäkring', 'nsubj', 'berättigad')
('försäkring', 'nsubj', 'gäller')
('försäkring', 'nsubj', 'uppgår')
('försäkringsfallet', 'nmod', 'andel')
('försäkringsfallet', 'nmod', 'tidpunkten')
('försäkringsfallet', 'nmod', '§')
('försäkringsfallet', 'nmod', 'året')
('försäkringsfallet', 'nsubj', 'inträffade')
('försäkringsfallet', 'nsubj', 'inträffar')
('försäkringsfallet', 'nsubj', 'inträffat')
('försäkringsfall', 'nsubj', 'inträffat')
('försäkringskassan', 'nmod', 'anmälan')
('försäkringskassan', 'nmod', 'begäran')
('försäkringskassan', 'nmod', 'beslut')
('försäkringskassan', 'nmod', 'betalning')
('försäkringskassan', 'nmod', 'betalningsskyldighet')
('försäkringskassan', 'nmod', 'bidraget')
('försäkringskassan', 'nmod', 'boföräldern')
('försäkringskassan', 'nmod', 'en')
('försäkringskassan', 'nmod', 'ersättning')
('försäkringskassan', 'nmod', 'handhas')
('försäkringskassan', 'nmod', 'handläggningen')
('försäkringskassan', 'nmod', 'initiativ')
('försäkringskassan', 'nmod', 'kap.')
('försäkringskassan', 'nmod', 'läkarintyg')
('försäkringskassan', 'nmod', 'skadan')
('försäkringskassan', 'nmod', 'skadeanmälan')
('försäkringskassan', 'nmod', 'skillnaden')
('försäkringskassan', 'nmod', 'tjänsteman')
('försäkringskassan', 'nmod', 'uppgiftsskyldigheten')
('försäkringskassan', 'nmod', 'uppmaning')
('försäkringskassan', 'nsubj:pass', 'underrättas')
('försäkringskassan', 'nsubj', 'anmäla')
('försäkringskassan', 'nsubj', 'avslå')
('försäkringskassan', 'nsubj', 'avstå')
('försäkringskassan', 'nsubj', 'beakta')
('försäkringskassan', 'nsubj', 'bedöma')
('försäkringskassan', 'nsubj', 'begär')
('försäkringskassan', 'nsubj', 'begära')
('försäkringskassan', 'nsubj', 'behandla')
('försäkringskassan', 'nsubj', 'besluta')
('försäkringskassan', 'nsubj', 'beslutar')
('försäkringskassan', 'nsubj', 'beslutat')
('försäkringskassan', 'nsubj', 'bestämma')
('försäkringskassan', 'nsubj', 'betala')
('försäkringskassan', 'nsubj', 'betalat')
('försäkringskassan', 'nsubj', 'bevilja')
('försäkringskassan', 'nsubj', 'bortse')
('försäkringskassan', 'nsubj', 'fatta')
('försäkringskassan', 'nsubj', 'fattat')
('försäkringskassan', 'nsubj', 'fick')
('försäkringskassan', 'nsubj', 'få')
('försäkringskassan', 'nsubj', 'får')
('försäkringskassan', 'nsubj', 'fått')
('försäkringskassan', 'nsubj', 'föreligger')
('försäkringskassan', 'nsubj', 'förelägga')
('försäkringskassan', 'nsubj', 'ge')
('försäkringskassan', 'nsubj', 'göra')
('försäkringskassan', 'nsubj', 'helt')
('försäkringskassan', 'nsubj', 'inhämta')
('försäkringskassan', 'nsubj', 'inträder')
('försäkringskassan', 'nsubj', 'kräva')
('försäkringskassan', 'nsubj', 'lämna')
('försäkringskassan', 'nsubj', 'meddelat')
('försäkringskassan', 'nsubj', 'medge')
('försäkringskassan', 'nsubj', 'medger')
('försäkringskassan', 'nsubj', 'ompröva')
('försäkringskassan', 'nsubj', 'personuppgiftsansvariga')
('försäkringskassan', 'nsubj', 'planera')
('försäkringskassan', 'nsubj', 'pröva')
('försäkringskassan', 'nsubj', 'prövat')
('försäkringskassan', 'nsubj', 'räknat')
('försäkringskassan', 'nsubj', 'samordna')
('försäkringskassan', 'nsubj', 'samordnar')
('försäkringskassan', 'nsubj', 'se')
('försäkringskassan', 'nsubj', 'självmant')
('försäkringskassan', 'nsubj', 'ska')
('försäkringskassan', 'nsubj', 'sända')
('försäkringskassan', 'nsubj', 'ta')
('försäkringskassan', 'nsubj', 'trätt')
('försäkringskassan', 'nsubj', 'underrätta')
('försäkringskassan', 'nsubj', 'undersöka')
('försäkringskassan', 'nsubj', 'upphäva')
('försäkringskassan', 'nsubj', 'upprätta')
('försäkringskassan', 'nsubj', 'verka')
('försäkringskassan', 'nsubj', 'vidta')
('försäkringskassan', 'nsubj', 'ändra')
('försäkringskassans', 'nmod', 'överklagande')
('försäkringskassans', 'nsubj:pass', 'överklagas')
('försäkringstiden', 'nmod', 'bedömningen')
('försäkringstiden', 'nmod', 'kvoten')
('försäkringstiden', 'nsubj:pass', 'beräknas')
('försäkringstiden', 'nsubj:pass', 'räknas')
('försäkringstiden', 'nsubj:pass', 'sättas')
('försäkringstiden', 'nsubj', 'får')
('försäkringstiden', 'nsubj', 'motsvarar')
('försäkringstiden', 'nsubj', 'utgör')
('försäkringstider', 'nmod', 'krav')
('försäkringstid', 'nmod', 'beräkning')
('försäkringstid', 'nmod', 'föreskrifter')
('försäkringstid', 'nmod', 'kraven')
('försäkringstid', 'nmod', 'kvoten')
('försäkringstid', 'nmod', 'tillgodoräknande')
('försäkringstid', 'nmod', '§')
('försäkringstid', 'nsubj:pass', 'beräknas')
('försäkringstid', 'nsubj:pass', 'räknas')
('försäkringstid', 'nsubj:pass', 'sätts')
('försäkringstid', 'nsubj:pass', 'tillgodoräknas')
('försäkringsverksamhet', 'nmod', 'lagen')
('försörjning', 'nmod', 'tillskott')
('förtidspensionen', 'nmod', 'rätten')
('förtidspensionen', 'nsubj:pass', 'beräknas')
('förtidspension', 'nmod', 'beräkningen')
('förtidspension', 'nmod', 'procent')
('förtidspension', 'nmod', 'rätt')
('förtidspension', 'nsubj', 'finns')
('förutsättningarna', 'nmod', 'föreskrifter')
('förutsättningarna', 'nsubj:pass', 'uppfyllda')
('förutsättningarna', 'nsubj:pass', 'ändras')
('förutsättningarna', 'nsubj:pass', 'ändrats')
('förutsättningarna', 'nsubj', 'fort-')
('förutsättningarna', 'nsubj', 'uppfyllda')
('förutsättningarna', 'nsubj', 'uppfyller')
('förutsättningar', 'nsubj', 'uppfyllda')
('förvaltare', 'nmod', '§')
('förvaltningen', 'nmod', 'kostnaderna')
('förvaltningen', 'nmod', '§')
('förvaltningen', 'nsubj', 'få')
('förvaltning', 'nmod', 'kostnaderna')
('förvaltning', 'nmod', 'medel')
('förvaltning', 'nmod', '§')
('förvaltningsdomstol', 'nsubj', 'lämna')
('förvaltningsdomstol', 'nsubj', 'uppgifter')
('förvaltningsdomstols', 'nmod', 'beslut')
('förvaltningskostnader', 'nmod', 'minskningen')
('förvaltningskostnader', 'nmod', 'omräkning')
('förvaltningskostnadsfaktorn', 'nsubj:pass', 'bestäms')
('förvaltningskostnadsfaktorn', 'nsubj:pass', 'grundas')
('förvaltningskostnadsfaktor', 'nsubj:pass', 'beräknas')
('förvaltningslagen', 'nsubj:pass', 'utelämnas')
('förvärvet', 'nsubj', 'skett')
('förvärvsarbetande', 'nmod', 'ersättning')
('förvärvsarbete', 'nmod', 'avstående')
('förvärvsarbete', 'nmod', 'beslutet')
('förvärvsarbete', 'nmod', 'erfarenhet')
('förvärvsarbete', 'nmod', 'frånvaro')
('förvärvsarbete', 'nmod', 'förbud')
('förvärvsarbete', 'nmod', 'inkomst')
('förvärvsarbete', 'nmod', 'inkomsten')
('förvärvsarbete', 'nmod', 'inkomster')
('förvärvsarbete', 'nmod', 'omfattningen')
('förvärvsarbete', 'nmod', 'skada')
('förvärvsarbete', 'nmod', 'tid')
('förvärvsarbete', 'nmod', 'timmar')
('förvärvsarbete', 'nsubj:pass', 'betraktas')
('förvärvsarbetet', 'nsubj:pass', 'utförs')
('förvärvsarbetet', 'nsubj', 'innehåller')
('förvärvsavbrottet', 'nsubj', 'pågå')
('förvärvsavbrott', 'nmod', 'inkomst')
('förvärvsförmågan', 'nmod', 'nedsättningen')
('förvärvsförmågan', 'nsubj:pass', 'bedöms')
('förvärvsförmågan', 'nsubj:pass', 'bestämmas')
('förvärvsförmågan', 'nsubj:pass', 'utnyttjas')
('förvärvsförmåga', 'nsubj', 'överstiger')
('förvärvsinkomster', 'nmod', 'löneskatt')
('förvärvskälla', 'nmod', 'inkomst')
('förvärvskälla', 'nmod', 'underskott')
('förvärvsvillkoret', 'nsubj:pass', 'uppfylldes')
('förvärvsvillkoret', 'nsubj', 'uppfyllt')
('förvärvsvillkor', 'nmod', 'bestämmelser')
('förvärvsvillkor', 'nsubj', 'uppfyllt')
('förälder', 'nmod', '1')
('förälder', 'nmod', 'adoptivförälder')
('förälder', 'nmod', 'barnpension')
('förälder', 'nmod', 'barnpensionerna')
('förälder', 'nmod', 'dagar')
('förälder', 'nmod', 'efterlevandestöd')
('förälder', 'nmod', 'förälder')
('förälder', 'nmod', 'medgivande')
('förälder', 'nmod', 'personer')
('förälder', 'nmod', 'utbetalning')
('föräldern', 'nmod', '1')
('föräldern', 'nmod', 'det')
('föräldern', 'nmod', 'flerbarnstillägg')
('föräldern', 'nmod', 'inkomst')
('föräldern', 'nmod', 'kap.')
('föräldern', 'nmod', 'sammanbor')
('föräldern', 'nmod', 'uppmaning')
('föräldern', 'nsubj:pass', 'tillgodoräknas')
('föräldern', 'nsubj', 'ansökt')
('föräldern', 'nsubj', 'arbetar')
('föräldern', 'nsubj', 'avstå')
('föräldern', 'nsubj', 'avstår')
('föräldern', 'nsubj', 'avstått')
('föräldern', 'nsubj', 'behöver')
('föräldern', 'nsubj', 'betala')
('föräldern', 'nsubj', 'bor')
('föräldern', 'nsubj', 'bosatt')
('föräldern', 'nsubj', 'bott')
('föräldern', 'nsubj', 'fyllt')
('föräldern', 'nsubj', 'få')
('föräldern', 'nsubj', 'får')
('föräldern', 'nsubj', 'fått')
('föräldern', 'nsubj', 'förhindrad')
('föräldern', 'nsubj', 'försäkrad')
('föräldern', 'nsubj', 'förvärvsarbetar')
('föräldern', 'nsubj', 'går')
('föräldern', 'nsubj', 'haft')
('föräldern', 'nsubj', 'har')
('föräldern', 'nsubj', 'månad')
('föräldern', 'nsubj', 'tid')
('föräldern', 'nsubj', 'uppfyller')
('föräldern', 'nsubj', 'uppnått')
('föräldern', 'nsubj', 'vårda')
('föräldern', 'nsubj', 'är')
('föräldern', 'nsubj', 'året')
('föräldern', 'nsubj', 'överlåta')
('förälder', 'nsubj:pass', 'dras')
('förälder', 'nsubj:pass', 'tillgodoräknas')
('förälder', 'nsubj', 'ansöka')
('förälder', 'nsubj', 'avstå')
('förälder', 'nsubj', 'avstått')
('förälder', 'nsubj', 'besöker')
('förälder', 'nsubj', 'betalar')
('förälder', 'nsubj', 'bli')
('förälder', 'nsubj', 'finns')
('förälder', 'nsubj', 'fyllt')
('förälder', 'nsubj', 'få')
('förälder', 'nsubj', 'får')
('förälder', 'nsubj', 'fått')
('förälder', 'nsubj', 'förvärvsarbetat')
('förälder', 'nsubj', 'ger')
('förälder', 'nsubj', 'gravid')
('förälder', 'nsubj', 'gäller')
('förälder', 'nsubj', 'har')
('förälder', 'nsubj', 'räknat')
('förälder', 'nsubj', 'semesterledig')
('förälder', 'nsubj', 'styrker')
('förälder', 'nsubj', 'varaktigt')
('förälder', 'nsubj', 'vårdar')
('förälder', 'nsubj', 'vårdat')
('förälder', 'nsubj', 'övergår')
('förälder', 'nsubj', 'överlåta')
('förälder', 'nsubj', 'överlåtit')
('föräldraavdrag', 'nsubj:pass', 'fastställas')
('föräldrabalken', 'nmod', 'bestämmelser')
('föräldrabalken', 'nmod', 'förälder')
('föräldrabalken', 'nmod', 'föräldraskapet')
('föräldrabalken', 'nsubj:pass', 'förordnats')
('föräldrabalken', 'nsubj', 'fullgöra')
('föräldrabalken', 'nsubj', 'utgör')
('föräldraledighetslagen', 'nmod', 'arbete')
('föräldrapenningen', 'nsubj:pass', 'beräknas')
('föräldrapenningen', 'nsubj:pass', 'betalas')
('föräldrapenningen', 'nsubj', 'fyller')
('föräldrapenning', 'nmod', 'ansökan')
('föräldrapenning', 'nmod', 'avstående')
('föräldrapenning', 'nmod', 'beräkning')
('föräldrapenning', 'nmod', 'beräkningen')
('föräldrapenning', 'nmod', 'bestämmelser')
('föräldrapenning', 'nmod', 'bestämmelserna')
('föräldrapenning', 'nmod', 'dag')
('föräldrapenning', 'nmod', 'dagar')
('föräldrapenning', 'nmod', 'försäkringen')
('föräldrapenning', 'nmod', 'förutsättningarna')
('föräldrapenning', 'nmod', 'rätt')
('föräldrapenning', 'nmod', 'rätten')
('föräldrapenning', 'nsubj:pass', 'beräknas')
('föräldrapenning', 'nsubj:pass', 'betalas')
('föräldrapenning', 'nsubj:pass', 'likställs')
('föräldrapenning', 'nsubj:pass', 'lämnas')
('föräldrapenning', 'nsubj:pass', 'lämnats')
('föräldrapenning', 'nsubj', 'får')
('föräldrapenning', 'nsubj', 'motsvara')
('föräldrapenning', 'nsubj', 'överstiger')
('föräldrapenningsförmåner', 'nmod', 'bestämmelser')
('föräldrapenningsförmåner', 'nmod', 'bestämmelserna')
('föräldrapenningsförmåner', 'nmod', 'rätt')
('föräldrapenningsförmåner', 'nmod', 'rätten')
('föräldrapenningsförmåner', 'nsubj:pass', 'lämnas')
('föräldrarna', 'nmod', 'andra')
('föräldrarna', 'nmod', 'den')
('föräldrarna', 'nmod', 'en')
('föräldrarna', 'nmod', 'ena')
('föräldrarna', 'nmod', 'föräldrapenning')
('föräldrarna', 'nmod', 'gemensamt')
('föräldrarna', 'nmod', 'ingen')
('föräldrarna', 'nmod', 'någon')
('föräldrarna', 'nmod', 'pensionen')
('föräldrarna', 'nmod', 'skriftligen')
('föräldrarna', 'nmod', 'var')
('föräldrarna', 'nmod', 'vem')
('föräldrarna', 'nsubj:pass', 'tillgodoräknas')
('föräldrarna', 'nsubj', 'anger')
('föräldrarna', 'nsubj', 'begär')
('föräldrarna', 'nsubj', 'bor')
('föräldrarna', 'nsubj', 'bosatta')
('föräldrarna', 'nsubj', 'delta')
('föräldrarna', 'nsubj', 'deltar')
('föräldrarna', 'nsubj', 'fick')
('föräldrarna', 'nsubj', 'flyttat')
('föräldrarna', 'nsubj', 'får')
('föräldrarna', 'nsubj', 'fått')
('föräldrarna', 'nsubj', 'följer')
('föräldrarna', 'nsubj', 'har')
('föräldrarna', 'nsubj', 'kön')
('föräldrarna', 'nsubj', 'oense')
('föräldrar', 'nmod', 'barnpension')
('föräldrar', 'nmod', 'en')
('föräldrar', 'nmod', 'ersättning')
('föräldrar', 'nmod', 'någon')
('föräldrar', 'nmod', 'socialförsäkringsförmåner')
('föräldrar', 'nsubj', 'ansöker')
('föräldrar', 'nsubj', 'avlidit')
('föräldrar', 'nsubj', 'bor')
('föräldrar', 'nsubj', 'folkbokförda')
('föräldrar', 'nsubj', 'har')
('föräldrar', 'nsubj', 'lever')
('föräldraskap', 'nsubj', 'finns')
('föräldrautbildning', 'nmod', 'deltagande')
('föräldrautbildning', 'nmod', 'föräldrapenning')
('förändringen', 'nmod', 'beaktande')
('förändringen', 'nsubj:pass', 'omräknas')
('förändringen', 'nsubj', 'motsvara')
('förändringen', 'nsubj', 'räknat')
('förändring', 'nsubj', 'påverka')
('garantiersättningen', 'nsubj', 'avser')
('garantiersättningen', 'nsubj', 'beroende')
('garantiersättning', 'nmod', 'aktivitetsersättning')
('garantiersättning', 'nmod', 'beräkning')
('garantiersättning', 'nmod', 'beräkningsunderlag')
('garantiersättning', 'nmod', 'garantinivån')
('garantiersättning', 'nmod', 'rätt')
('garantiersättning', 'nmod', 'rätten')
('garantiersättning', 'nmod', 'sjukersättning')
('garantiersättning', 'nsubj:pass', 'lämnas')
('garantiersättning', 'nsubj', 'motsvarar')
('garantinivån', 'nsubj:pass', 'avkortas')
('garantinivån', 'nsubj:pass', 'minskats')
('garantinivån', 'nsubj', 'motsvarar')
('garantipensionen', 'nmod', 'beräkningen')
('garantipensionen', 'nmod', 'storleken')
('garantipensionen', 'nsubj:pass', 'begränsas')
('garantipensionen', 'nsubj:pass', 'beräknas')
('garantipensionen', 'nsubj:pass', 'lämnas')
('garantipensionen', 'nsubj:pass', 'minskas')
('garantipensionen', 'nsubj', 'avser')
('garantipensionen', 'nsubj', 'beroende')
('garantipensionen', 'nsubj', 'minskat')
('garantipensionen', 'nsubj', 'motsvarar')
('garantipensionen', 'nsubj', 'pension')
('garantipensionen', 'nsubj', 'prisbasbelopp')
('garantipension', 'nmod', 'andel')
('garantipension', 'nmod', 'beräkning')
('garantipension', 'nmod', 'beräkningen')
('garantipension', 'nmod', 'beräkningsunderlag')
('garantipension', 'nmod', 'beslut')
('garantipension', 'nmod', 'bestämmelser')
('garantipension', 'nmod', 'efterlevandepension')
('garantipension', 'nmod', 'försäkringstid')
('garantipension', 'nmod', 'försäkringstiden')
('garantipension', 'nmod', 'rätten')
('garantipension', 'nmod', 'samordning')
('garantipension', 'nmod', 'uttag')
('garantipension', 'nmod', '§')
('garantipension', 'nsubj:pass', 'beräknas')
('garantipension', 'nsubj:pass', 'betalas')
('garantipension', 'nsubj:pass', 'lämnas')
('garantipension', 'nsubj:pass', 'tas')
('garantipension', 'nsubj', 'beroende')
('garantipension', 'nsubj', 'grundskyddet')
('garantipension', 'nsubj', 'kap.')
('garantipension', 'nsubj', 'utgör')
('garantitillägget', 'nsubj', 'räknat')
('garantitillägg', 'nmod', 'bestämmelser')
('garantitillägg', 'nsubj:pass', 'lämnas')
('gemenskaperna', 'nmod', 'tilläggspension')
('gemenskaperna', 'nmod', 'tjänsteman')
('gemenskaperna', 'nmod', 'överföring')
('gemenskaperna', 'nsubj:pass', 'tillämpas')
('gemenskaperna', 'nsubj', 'överfört')
('genomsnittet', 'nmod', 'beräkningen')
('genomsnittet', 'nmod', 'förändringen')
('genomsnittet', 'nmod', 'hälften')
('genomsnittet', 'nmod', 'procent')
('genomsnittligen', 'nsubj:pass', 'beräknas')
('gifta', 'nmod', 'basnivån')
('g', 'nmod', '17')
('godkännande', 'nmod', 'uppgiften')
('godkännande', 'nmod', 'åberopande')
('godkännande', 'nsubj:pass', 'anses')
('godkännandet', 'nmod', 'åberopande')
('godkännandet', 'nsubj:pass', 'åberopas')
('godkännandet', 'nsubj:pass', 'åberopats')
('granskning', 'nmod', 'bestämmelser')
('granskning', 'nmod', 'kostnader')
('graviditeten', 'nmod', 'arbete')
('graviditeten', 'nsubj', 'sätter')
